image_id,class,score,xmin,ymin,xmax,ymax,width,height
Pias (694)_jpg.rf.72c8a8c5945037e23a5f8f188f9e22ce.jpg,motorbike,0.58,488,704,499,738,1024,1024
Pias (695)_jpg.rf.83ad457c9ba2ceed4d35177e0fd4b20d.jpg,minivan,0.92,516,666,570,759,1024,1024
Pias (695)_jpg.rf.83ad457c9ba2ceed4d35177e0fd4b20d.jpg,pickup,0.91,812,567,1024,904,1024,1024
Pias (695)_jpg.rf.83ad457c9ba2ceed4d35177e0fd4b20d.jpg,car,0.74,578,678,705,832,1024,1024
Pias (695)_jpg.rf.83ad457c9ba2ceed4d35177e0fd4b20d.jpg,motorbike,0.65,497,681,510,727,1024,1024
Pias (695)_jpg.rf.83ad457c9ba2ceed4d35177e0fd4b20d.jpg,minivan,0.59,573,668,620,736,1024,1024
Pias (695)_jpg.rf.83ad457c9ba2ceed4d35177e0fd4b20d.jpg,minivan,0.30,578,677,705,832,1024,1024
Pias (696)_jpg.rf.fc9eda05957c5bdf75341662f68c30c1.jpg,minivan,0.93,524,665,601,792,1024,1024
Pias (696)_jpg.rf.fc9eda05957c5bdf75341662f68c30c1.jpg,minivan,0.86,584,655,833,952,1024,1024
Pias (696)_jpg.rf.fc9eda05957c5bdf75341662f68c30c1.jpg,motorbike,0.71,501,692,515,742,1024,1024
Pias (696)_jpg.rf.fc9eda05957c5bdf75341662f68c30c1.jpg,pickup,0.59,946,614,1024,894,1024,1024
Pias (697)_jpg.rf.e3892c091971408c3f5bf4002f3fcacf.jpg,pickup,0.93,753,619,945,830,1024,1024
Pias (697)_jpg.rf.e3892c091971408c3f5bf4002f3fcacf.jpg,minivan,0.86,469,663,524,773,1024,1024
Pias (697)_jpg.rf.e3892c091971408c3f5bf4002f3fcacf.jpg,suv,0.67,616,636,759,843,1024,1024
Pias (697)_jpg.rf.e3892c091971408c3f5bf4002f3fcacf.jpg,car,0.58,484,668,645,897,1024,1024
Pias (697)_jpg.rf.e3892c091971408c3f5bf4002f3fcacf.jpg,minivan,0.45,484,668,644,898,1024,1024
Pias (697)_jpg.rf.e3892c091971408c3f5bf4002f3fcacf.jpg,minivan,0.34,617,636,759,843,1024,1024
Pias (698)_jpg.rf.72d5f6c1107f6d48b7e5d650cd162f34.jpg,three wheelers (CNG),0.87,996,692,1024,764,1024,1024
Pias (698)_jpg.rf.72d5f6c1107f6d48b7e5d650cd162f34.jpg,car,0.75,481,668,602,852,1024,1024
Pias (698)_jpg.rf.72d5f6c1107f6d48b7e5d650cd162f34.jpg,minivan,0.58,587,643,694,813,1024,1024
Pias (698)_jpg.rf.72d5f6c1107f6d48b7e5d650cd162f34.jpg,car,0.45,587,643,695,814,1024,1024
Pias (698)_jpg.rf.72d5f6c1107f6d48b7e5d650cd162f34.jpg,minivan,0.43,663,589,957,943,1024,1024
Pias (698)_jpg.rf.72d5f6c1107f6d48b7e5d650cd162f34.jpg,suv,0.42,662,588,957,942,1024,1024
Pias (699)_jpg.rf.e2bd11266bcb7e8d2bb15e8ccc600712.jpg,minivan,0.89,684,565,1008,990,1024,1024
Pias (699)_jpg.rf.e2bd11266bcb7e8d2bb15e8ccc600712.jpg,pickup,0.84,956,597,1024,843,1024,1024
Pias (699)_jpg.rf.e2bd11266bcb7e8d2bb15e8ccc600712.jpg,minivan,0.68,446,636,739,1022,1024,1024
Pias (699)_jpg.rf.e2bd11266bcb7e8d2bb15e8ccc600712.jpg,motorbike,0.64,135,750,356,1024,1024,1024
Pias (700)_jpg.rf.1bcedc112d1897578c76eb9c13a072bb.jpg,minivan,0.85,700,554,1024,1009,1024,1024
Pias (700)_jpg.rf.1bcedc112d1897578c76eb9c13a072bb.jpg,motorbike,0.81,364,734,429,915,1024,1024
Pias (700)_jpg.rf.1bcedc112d1897578c76eb9c13a072bb.jpg,minivan,0.71,433,635,761,1024,1024,1024
Pias (700)_jpg.rf.1bcedc112d1897578c76eb9c13a072bb.jpg,motorbike,0.34,268,784,382,1023,1024,1024
Pias (700)_jpg.rf.1bcedc112d1897578c76eb9c13a072bb.jpg,motorbike,0.25,268,629,395,1016,1024,1024
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,minivan,0.83,702,554,1024,1008,1024,1024
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,minivan,0.64,432,633,761,1024,1024,1024
Pias (701)_jpg.rf.2a2504537e5b0d6f82ee212884c2ad21.jpg,car,0.29,433,634,760,1024,1024,1024
Pias (702)_jpg.rf.b28ec0ccb39ed41decd8872dc6fe86cc.jpg,minivan,0.85,701,555,1024,1007,1024,1024
Pias (702)_jpg.rf.b28ec0ccb39ed41decd8872dc6fe86cc.jpg,minivan,0.72,436,634,761,1024,1024,1024
Pias (702)_jpg.rf.b28ec0ccb39ed41decd8872dc6fe86cc.jpg,motorbike,0.64,411,727,450,841,1024,1024
Pias (702)_jpg.rf.b28ec0ccb39ed41decd8872dc6fe86cc.jpg,motorbike,0.25,410,668,451,829,1024,1024
Pias (703)_jpg.rf.24edff2883a8697e234dda5edf118526.jpg,minivan,0.86,699,555,1024,1007,1024,1024
Pias (703)_jpg.rf.24edff2883a8697e234dda5edf118526.jpg,minivan,0.69,433,635,761,1024,1024,1024
Pias (703)_jpg.rf.24edff2883a8697e234dda5edf118526.jpg,motorbike,0.58,373,755,425,902,1024,1024
Pias (703)_jpg.rf.24edff2883a8697e234dda5edf118526.jpg,bicycle,0.42,309,805,367,1024,1024,1024
Pias (704)_jpg.rf.b67214f962ae6f28a67e72a10b900d98.jpg,minivan,0.84,700,555,1024,1007,1024,1024
Pias (704)_jpg.rf.b67214f962ae6f28a67e72a10b900d98.jpg,motorbike,0.59,349,758,418,947,1024,1024
Pias (704)_jpg.rf.b67214f962ae6f28a67e72a10b900d98.jpg,minivan,0.55,434,634,762,1024,1024,1024
Pias (704)_jpg.rf.b67214f962ae6f28a67e72a10b900d98.jpg,car,0.39,434,636,762,1024,1024,1024
Pias (705)_jpg.rf.12249327d249d1ece3e4502b661a5192.jpg,motorbike,0.78,383,753,430,880,1024,1024
Pias (705)_jpg.rf.12249327d249d1ece3e4502b661a5192.jpg,minivan,0.74,697,556,1024,1008,1024,1024
Pias (705)_jpg.rf.12249327d249d1ece3e4502b661a5192.jpg,minivan,0.67,432,635,762,1024,1024,1024
Pias (705)_jpg.rf.12249327d249d1ece3e4502b661a5192.jpg,motorbike,0.25,424,717,458,834,1024,1024
Pias (705)_jpg.rf.12249327d249d1ece3e4502b661a5192.jpg,car,0.25,434,634,761,1024,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,pickup,0.90,869,599,1024,874,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,minivan,0.90,690,599,904,927,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,minivan,0.63,433,635,757,1024,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,motorbike,0.48,381,748,429,880,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,motorbike,0.46,287,756,401,1022,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,motorbike,0.37,308,643,413,1002,1024,1024
Pias (706)_jpg.rf.991df622641a80d94886421b283534b9.jpg,car,0.26,434,634,756,1024,1024,1024
Pias (707)_jpg.rf.9f66766c4041fce0e005c1476512ac10.jpg,minivan,0.79,773,472,1024,1021,1024,1024
Pias (707)_jpg.rf.9f66766c4041fce0e005c1476512ac10.jpg,minivan,0.78,671,621,815,856,1024,1024
Pias (707)_jpg.rf.9f66766c4041fce0e005c1476512ac10.jpg,motorbike,0.61,328,765,410,978,1024,1024
Pias (707)_jpg.rf.9f66766c4041fce0e005c1476512ac10.jpg,minivan,0.48,434,635,756,1024,1024,1024
Pias (707)_jpg.rf.9f66766c4041fce0e005c1476512ac10.jpg,car,0.42,434,636,756,1024,1024,1024
Pias (707)_jpg.rf.9f66766c4041fce0e005c1476512ac10.jpg,motorbike,0.32,345,673,434,948,1024,1024
Pias (708)_jpg.rf.e38388a623bdb0bfa6527eee548d5f0f.jpg,minivan,0.72,434,636,757,1024,1024,1024
Pias (708)_jpg.rf.e38388a623bdb0bfa6527eee548d5f0f.jpg,motorbike,0.51,327,726,417,979,1024,1024
Pias (708)_jpg.rf.e38388a623bdb0bfa6527eee548d5f0f.jpg,minivan,0.43,712,573,1024,982,1024,1024
Pias (708)_jpg.rf.e38388a623bdb0bfa6527eee548d5f0f.jpg,suv,0.33,711,574,1024,980,1024,1024
Pias (708)_jpg.rf.e38388a623bdb0bfa6527eee548d5f0f.jpg,van,0.26,712,573,1024,982,1024,1024
Pias (708)_jpg.rf.e38388a623bdb0bfa6527eee548d5f0f.jpg,motorbike,0.25,345,659,428,958,1024,1024
Pias (709)_jpg.rf.a38215360d913c8d77f21f17cca7dbe2.jpg,car,0.91,671,698,736,781,1024,1024
Pias (709)_jpg.rf.a38215360d913c8d77f21f17cca7dbe2.jpg,car,0.79,447,639,699,1019,1024,1024
Pias (709)_jpg.rf.a38215360d913c8d77f21f17cca7dbe2.jpg,motorbike,0.46,429,732,464,822,1024,1024
Pias (709)_jpg.rf.a38215360d913c8d77f21f17cca7dbe2.jpg,suv,0.45,710,606,1024,1023,1024,1024
Pias (709)_jpg.rf.a38215360d913c8d77f21f17cca7dbe2.jpg,car,0.38,712,608,1024,1021,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,car,0.94,253,566,662,1003,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,three wheelers (CNG),0.91,676,530,917,793,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,rickshaw,0.67,519,522,717,843,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,rickshaw,0.65,141,621,228,779,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,car,0.63,204,646,270,750,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,rickshaw,0.61,68,594,162,837,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,rickshaw,0.53,236,627,298,759,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,rickshaw,0.43,0,553,171,1005,1024,1024
Pias (710)_jpg.rf.85f5c58d78fb5871edf6c01ff3809cba.jpg,car,0.32,236,627,298,759,1024,1024
Pias (711)_jpg.rf.6dbbc258dd593fd8bf94a0da80a27bf4.jpg,rickshaw,0.89,0,509,229,977,1024,1024
Pias (711)_jpg.rf.6dbbc258dd593fd8bf94a0da80a27bf4.jpg,motorbike,0.77,335,638,388,727,1024,1024
Pias (711)_jpg.rf.6dbbc258dd593fd8bf94a0da80a27bf4.jpg,rickshaw,0.37,546,361,1019,1018,1024,1024
Pias (712)_jpg.rf.487dd882382f4d9c89a8734aab69f763.jpg,car,0.93,24,491,121,608,1024,1024
Pias (712)_jpg.rf.487dd882382f4d9c89a8734aab69f763.jpg,car,0.90,719,491,819,590,1024,1024
Pias (712)_jpg.rf.487dd882382f4d9c89a8734aab69f763.jpg,rickshaw,0.54,242,305,767,951,1024,1024
Pias (713)_jpg.rf.756c270f8777d8e234b418e15a22f4e9.jpg,car,0.91,97,538,141,625,1024,1024
Pias (713)_jpg.rf.756c270f8777d8e234b418e15a22f4e9.jpg,car,0.50,662,470,1024,989,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,car,0.92,322,570,372,644,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,rickshaw,0.91,139,534,208,716,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,rickshaw,0.91,246,562,279,645,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,rickshaw,0.89,115,556,149,655,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,car,0.87,503,534,1024,954,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,rickshaw,0.73,206,563,229,636,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,car,0.71,314,581,324,613,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,car,0.45,22,567,91,703,1024,1024
Pias (714)_jpg.rf.04721750885a642887d6302bcc5edc10.jpg,rickshaw,0.25,235,569,249,642,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,car,0.93,505,577,779,886,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,rickshaw,0.92,223,555,302,769,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,car,0.91,433,603,478,672,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,rickshaw,0.91,191,584,233,707,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,car,0.89,0,594,129,799,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,rickshaw,0.87,352,595,384,680,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,rickshaw,0.76,315,596,337,685,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,rickshaw,0.49,382,603,395,664,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,car,0.49,424,612,435,643,1024,1024
Pias (715)_jpg.rf.8de0fc59c5fa512b98e9da3ec61e8285.jpg,rickshaw,0.29,942,588,1011,718,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,car,0.93,511,599,663,789,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.92,213,535,317,818,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.92,382,600,415,689,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,car,0.92,472,612,513,676,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.91,144,572,212,747,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.91,307,596,348,709,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.88,346,602,373,680,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,car,0.76,456,620,472,647,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.72,411,602,428,674,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,rickshaw,0.53,336,601,367,687,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,car,0.42,372,620,385,655,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,car,0.31,368,618,383,659,1024,1024
Pias (716)_jpg.rf.108c5e8772d4e45c473f344f123846a4.jpg,three wheelers (CNG),0.28,431,616,440,651,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.94,466,611,569,747,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,rickshaw,0.92,45,470,246,963,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,rickshaw,0.91,221,581,272,746,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,rickshaw,0.91,351,604,387,698,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.90,440,619,474,679,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.90,287,623,310,677,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,three wheelers (CNG),0.88,403,621,421,659,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.86,428,626,442,656,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,rickshaw,0.86,306,604,336,690,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,rickshaw,0.61,384,615,395,678,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,rickshaw,0.59,345,610,355,671,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.45,430,624,453,663,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.38,421,625,437,657,1024,1024
Pias (717)_jpg.rf.63426fb3b1d4480b22e92594a7d3a7a0.jpg,car,0.29,297,608,337,687,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,rickshaw,0.92,18,553,135,868,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,car,0.92,472,617,556,732,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,car,0.91,268,631,311,697,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,car,0.90,449,619,477,680,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,rickshaw,0.89,308,605,342,710,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,rickshaw,0.89,362,603,402,715,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,three wheelers (CNG),0.89,422,622,438,662,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,rickshaw,0.86,342,614,362,682,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,car,0.78,438,627,450,658,1024,1024
Pias (718)_jpg.rf.c56f654f2682cf227d6cceb733d186de.jpg,rickshaw,0.27,266,628,310,699,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,car,0.92,511,613,590,718,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,rickshaw,0.92,338,594,384,723,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,car,0.91,257,626,328,716,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,rickshaw,0.90,408,595,454,724,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,car,0.87,493,612,517,672,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,three wheelers (CNG),0.83,456,617,471,658,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,car,0.83,470,622,483,652,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,rickshaw,0.58,330,613,344,674,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,rickshaw,0.47,377,606,389,684,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,rickshaw,0.44,973,598,1024,720,1024,1024
Pias (719)_jpg.rf.d6ffc7663cd336cdfa0acfeb6639378d.jpg,bus,0.37,388,582,409,664,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,car,0.94,175,666,296,809,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,car,0.93,522,649,599,749,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,rickshaw,0.91,428,621,487,783,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,rickshaw,0.89,333,621,393,793,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,three wheelers (CNG),0.88,696,649,723,709,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,bus,0.85,386,611,417,713,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,car,0.83,504,649,526,711,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,rickshaw,0.81,727,643,752,687,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,rickshaw,0.68,317,655,334,724,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,bicycle,0.63,411,636,430,776,1024,1024
Pias (720)_jpg.rf.66d6f66750f5a7f62a08e51dd1549d4f.jpg,rickshaw,0.57,327,656,343,724,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,car,0.93,414,639,494,745,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.92,231,616,281,744,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.91,283,600,363,816,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.90,120,577,225,860,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.88,89,624,136,736,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,car,0.87,392,646,419,707,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.84,211,635,235,729,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,car,0.76,367,653,386,681,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.73,856,640,897,733,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.40,982,645,1018,724,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,motorbike,0.27,748,674,792,739,1024,1024
Pias (721)_jpg.rf.f1c70b9ca76c13d22e1ffd1e12a76758.jpg,rickshaw,0.26,739,657,791,739,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,car,0.92,375,650,458,764,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,rickshaw,0.91,144,555,290,926,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,rickshaw,0.89,271,605,314,782,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,rickshaw,0.88,112,624,159,766,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,car,0.85,352,655,381,715,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,car,0.74,341,662,355,690,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,three wheelers (CNG),0.48,723,657,786,706,1024,1024
Pias (722)_jpg.rf.85bbccb080a60f823a54d67f2a0dbad2.jpg,rickshaw,0.38,73,633,104,768,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,car,0.94,304,660,410,794,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,rickshaw,0.91,125,591,229,872,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,rickshaw,0.86,581,659,617,747,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,rickshaw,0.86,239,651,261,722,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,bus,0.74,45,483,210,816,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,three wheelers (CNG),0.70,939,657,1024,761,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,car,0.60,563,683,584,719,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,car,0.56,660,677,723,712,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,three wheelers (CNG),0.54,305,659,321,702,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,rickshaw,0.41,216,645,253,834,1024,1024
Pias (723)_jpg.rf.f6ba6c77fc320df41d849cb9aa1679f5.jpg,rickshaw,0.26,569,671,601,733,1024,1024
Pias (724)_jpg.rf.81982b7da6a05a5f27f8c73cab3b6ae4.jpg,car,0.93,134,715,285,897,1024,1024
Pias (724)_jpg.rf.81982b7da6a05a5f27f8c73cab3b6ae4.jpg,car,0.91,331,711,372,774,1024,1024
Pias (724)_jpg.rf.81982b7da6a05a5f27f8c73cab3b6ae4.jpg,rickshaw,0.88,22,662,153,1023,1024,1024
Pias (724)_jpg.rf.81982b7da6a05a5f27f8c73cab3b6ae4.jpg,rickshaw,0.88,688,693,734,818,1024,1024
Pias (724)_jpg.rf.81982b7da6a05a5f27f8c73cab3b6ae4.jpg,car,0.84,891,723,985,839,1024,1024
Pias (724)_jpg.rf.81982b7da6a05a5f27f8c73cab3b6ae4.jpg,rickshaw,0.75,313,712,324,748,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,car,0.92,141,715,201,796,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,car,0.91,384,707,422,767,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,wheelbarrow,0.90,198,772,273,858,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,pickup,0.87,37,644,127,845,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,three wheelers (CNG),0.87,420,707,432,744,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,wheelbarrow,0.84,304,739,335,781,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,rickshaw,0.59,368,708,379,740,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,car,0.51,431,711,440,736,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,rickshaw,0.47,342,707,352,749,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,car,0.45,789,710,856,774,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,rickshaw,0.35,339,707,348,748,1024,1024
Pias (725)_jpg.rf.e51a45f415fc2d2521b8e9f4650fa105.jpg,rickshaw,0.26,348,709,361,745,1024,1024
Pias (726)_jpg.rf.f828cdaa2769d21f3f2b8ce322853389.jpg,car,0.91,477,657,516,719,1024,1024
